park_id,park_name,province,fiscal_year,calendar_year,month,thai_visitors,foreign_visitors,total_visitors,source_name,source_url,retrieved_at,schema_version,avg_temperature_2m_c,avg_relative_humidity_pct,total_precipitation_mm,avg_wind_speed_10m_kmh,weather_observations,pm25_max_ug_m3,pm25_exceed_days,hotspot_count
mae_wang,แม่วาง,เชียงใหม่,2561,2018,7,,,11370,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037921+00:00,1.0,24.781,83.129,268.9,4.867,744,,,
mae_wang,แม่วาง,เชียงใหม่,2561,2018,8,,,7603,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037923+00:00,1.0,24.122,86.477,385.8,4.374,744,,,
mae_wang,แม่วาง,เชียงใหม่,2561,2018,9,,,8392,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037926+00:00,1.0,24.406,83.253,122.1,3.402,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2018,10,,,13935,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038528+00:00,1.0,11.509,87.946,164.0,3.37,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2018,11,,,29927,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038532+00:00,1.0,10.368,78.34,50.3,3.682,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2018,12,,,60591,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038535+00:00,1.0,9.72,79.062,52.5,3.904,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,1,,,127860,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038537+00:00,1.0,8.927,73.747,52.6,4.459,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,2,,,25555,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038540+00:00,1.0,12.75,44.384,0.3,5.143,672,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,3,,,6622,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038542+00:00,1.0,13.69,46.761,2.4,5.812,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,4,,,4427,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038545+00:00,1.0,16.152,46.562,2.7,6.265,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,5,,,4155,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038548+00:00,1.0,14.268,80.488,211.7,5.192,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,6,,,4428,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038550+00:00,1.0,12.667,89.986,258.2,6.379,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,7,,,4355,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038552+00:00,1.0,11.601,94.141,345.9,6.999,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,8,,,4224,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038555+00:00,1.0,11.663,95.528,590.4,5.993,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2562,2019,9,,,3676,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038557+00:00,1.0,11.647,89.093,268.3,4.721,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2018,10,,,85310,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038582+00:00,1.0,22.365,88.551,221.2,3.135,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2018,11,,,93308,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038585+00:00,1.0,21.336,82.093,68.5,3.042,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2018,12,,,211981,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038588+00:00,1.0,20.115,84.487,66.2,3.297,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,1,,,141621,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038590+00:00,1.0,19.908,79.427,45.7,3.317,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,2,,,73766,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038593+00:00,1.0,21.621,62.436,4.7,4.089,672,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,3,,,42311,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038595+00:00,1.0,23.84,57.05,3.6,4.795,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,4,,,45619,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038598+00:00,1.0,26.832,51.983,0.9,4.699,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,5,,,26588,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038600+00:00,1.0,26.128,71.7,135.8,4.718,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,6,,,29129,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038603+00:00,1.0,24.413,80.888,131.3,5.539,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,7,,,47875,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038605+00:00,1.0,23.698,81.648,144.0,5.1,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,8,,,41752,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038608+00:00,1.0,22.839,89.78,541.2,4.32,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2562,2019,9,,,35112,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038610+00:00,1.0,22.804,87.476,234.5,3.862,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2018,10,,,2205,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038618+00:00,1.0,23.819,88.398,122.7,3.147,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2018,11,,,2011,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038621+00:00,1.0,22.173,79.571,19.2,3.471,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2018,12,,,7206,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038624+00:00,1.0,20.934,82.138,64.3,3.5,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,1,,,4626,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038626+00:00,1.0,19.684,81.281,83.8,3.769,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,2,,,3422,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038628+00:00,1.0,21.617,65.439,0.0,4.345,672,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,3,,,3773,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038631+00:00,1.0,24.329,55.992,0.0,4.524,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,4,,,9216,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038633+00:00,1.0,27.517,54.626,1.3,4.21,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,5,,,2778,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038638+00:00,1.0,28.65,66.423,128.2,3.953,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,6,,,1463,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038641+00:00,1.0,26.316,84.772,210.2,4.826,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,7,,,1941,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038643+00:00,1.0,25.43,87.286,340.0,4.392,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,8,,,521,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038645+00:00,1.0,24.853,91.427,518.4,4.154,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2562,2019,9,,,733,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038648+00:00,1.0,24.529,87.406,185.4,3.489,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2018,10,,,3161,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038657+00:00,1.0,23.288,82.556,91.5,3.05,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2018,11,,,2976,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038659+00:00,1.0,21.713,73.901,34.5,3.397,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2018,12,,,7332,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038662+00:00,1.0,20.436,78.108,87.3,3.289,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,1,,,6942,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038664+00:00,1.0,19.446,75.883,100.3,3.316,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,2,,,5007,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038667+00:00,1.0,22.037,57.93,0.3,4.514,672,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,3,,,3542,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038669+00:00,1.0,24.614,48.425,0.4,5.021,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,4,,,7334,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038672+00:00,1.0,28.046,45.49,0.2,5.205,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,5,,,2674,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038674+00:00,1.0,28.749,59.206,94.5,4.944,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,6,,,1482,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038677+00:00,1.0,26.331,78.804,174.2,4.889,720,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,7,,,1951,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038679+00:00,1.0,25.537,80.434,190.5,4.878,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,8,,,1082,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038681+00:00,1.0,24.926,83.797,304.4,4.138,744,,,
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2562,2019,9,,,1258,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038684+00:00,1.0,24.744,76.542,105.6,3.919,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2018,10,,,11391,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038692+00:00,1.0,18.447,87.867,163.0,3.856,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2018,11,,,7764,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038695+00:00,1.0,17.069,78.826,35.1,3.842,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2018,12,,,16567,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038697+00:00,1.0,16.288,80.394,49.1,4.199,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,1,,,16212,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038702+00:00,1.0,15.24,77.196,116.1,4.378,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,2,,,8081,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038704+00:00,1.0,18.647,50.01,0.2,5.552,672,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,3,,,4685,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038707+00:00,1.0,20.48,47.306,0.9,6.154,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,4,,,9790,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038709+00:00,1.0,23.093,46.899,1.2,6.218,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,5,,,2711,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038712+00:00,1.0,22.174,72.323,117.1,6.069,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,6,,,2698,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038714+00:00,1.0,20.348,84.353,145.4,6.806,720,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,7,,,3681,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038717+00:00,1.0,19.285,88.337,263.6,7.059,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,8,,,4016,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038719+00:00,1.0,19.039,92.29,451.1,5.667,744,,,
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2562,2019,9,,,3248,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038722+00:00,1.0,18.927,86.831,181.3,4.761,720,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2562,2018,10,,,14838,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038730+00:00,1.0,21.15,85.098,162.3,3.352,744,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2562,2018,11,,,18474,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038733+00:00,1.0,19.945,77.256,47.0,2.992,720,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2562,2018,12,,,46921,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038735+00:00,1.0,18.946,78.288,69.9,3.274,744,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2562,2019,1,,,28259,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038738+00:00,1.0,18.153,77.926,69.2,3.146,744,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2562,2019,2,,,15083,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038740+00:00,1.0,20.715,56.046,0.3,3.755,672,,,
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2562,2019,3,,,6609,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.038743+00:00,1.0,23.139,47.042,0.8,4.875,744,,,
